,Unnamed: 0,URL,ID,Name,Subtitle,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Description,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date,genre,Download,Income
2145,2145,https://apps.apple.com/us/app/flattop-midway/id633272179,633272179,Flattop Midway,,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/5c/39/71/5c397197-3808-f0b4-b09c-fadab8f16408/source/512x512bb.jpg,3.0,8.0,0.99,,"Dawn is still a few hours away but the deck is filled with the roar of engines. The fifth of June, 1942 is almost as young as the men about to risk their lives in a dangerous game of cat and mouse with the Imperial Japanese Navy. Will you survive the coming battle or will you suffer the fate of so many before you?\n\n-- Features --\nPlay as either IJN or USN\nHistorical starting positions or choose your own\nUnit editor: create your own what if scenario\nHits, damage, sightings and more stats for both sides\nDrag and drop movement and combat\nMini map\nMoving weather that impacts visibility\nPrepare, Arm, Land, and Repair your units","Burning Ember Software, Inc.",9+,EN,34762752.0,Games,"Games, Simulation, Strategy, Entertainment",18/04/2013,19/07/2018,Simulation,160.0,12.032000000000002
2146,2146,https://apps.apple.com/us/app/epic-pirates-story-free/id633457492,633457492,Epic Pirates Story Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/12/3c/f3/123cf303-2c01-5d06-e9a5-eadb6256e23b/source/512x512bb.jpg,3.5,13.0,0.0,,"Duke A.Blizzardo, an evil pirate King, terrorizes the Caribbean. You seek revenge, as he was the one who took your father away.\n \nNow it is your time to become a great leader and gather a party of hardened pirates to take his place away from him.\n \nOn your journey you will have to master difficult battles with barracudas, mermaids, strange undead, monkeys, Indians and fearsome pirates.\n \nYou start on an lonely island with a small boat. Over time your party and town grow until you are powerful enough to encounter A.Blizzardo.\n \nGather powerful weapons, build crazy buildings, hold funny events and become the pirate king.\nThis is the first game from the studio Epic Devs. We hope you enjoy your stay in our game and savour the awesome pixel art, which will remind you of the unique Kairosoft games and their artwork.\n \nEpic Pirates Story should show you the potential of our team, and we hope that you will enjoy all the upcoming titles that we are working on like: Epic Movies Story, Epic Car Story and The Conquest: Colonization.",Epic Devs LLC,9+,EN,38105088.0,Games,"Games, Simulation, Strategy",16/04/2013,27/06/2013,Simulation,260.0,19.552000000000003
2151,2151,https://apps.apple.com/us/app/amu/id634171397,634171397,AMU,,https://is1-ssl.mzstatic.com/image/thumb/Purple125/v4/05/65/1c/05651c0c-cdd6-67cd-e39b-eef1745a45b6/source/512x512bb.jpg,4.0,6.0,0.99,,"""Due to the recent demand, AMU is on SALE for a limited time! Get AMU for 50% off the original sales price! Now priced at $0.99 USD!\n\nAMU is the world's first mobile game that not only takes place on your screen, but also takes place in the world around you.  An entertaining test of agility, coordination and spatial awareness, AMU uses a sophisticatedly simple and graphic design interface to open dynamic, demanding game play to you and your surroundings. For the best experience, play AMU with your headphones! \n\nJoe Doucet Studio envisions, develops and launches intriguing intellectual property and compelling brand concepts with elevated design and innovation at their core. Always partnering with the best people and brands from around the world, AMU was brought to life in association with Sirqul API\u2019s. \n\nFor more information about Joe Doucet, visit http://joedoucet.com\n\nFor more information about Sirqul, visit http://sirqul.com\n\nImportant: AMU is only compatible with Gyroscope-enabled iOS devices: \n- iPhone 4, iPhone 4S, iPhone 5\n- iPad 2, Retina Display iPad (3rd gen), Retina Display iPad (4th gen w/ lightning connector) \n- iPod Touch 4th generation, iPod Touch 5th generation""",Joe Doucet Studio LP,4+,EN,10530816.0,Games,"Games, Simulation, Entertainment, Strategy",30/04/2013,9/07/2018,Simulation,120.0,9.024
2152,2152,https://apps.apple.com/us/app/dead-farm-massacre-zombie-animal-fighting-game/id634286122,634286122,Dead Farm Massacre - Zombie Animal Fighting Game,,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/f8/72/6c/f8726cbb-b906-7211-2cbd-d1923fad2525/source/512x512bb.jpg,4.5,1840.0,0.0,"2.99, 0.99, 0.99, 0.99, 0.99, 0.99, 4.99, 0.99, 19.99, 49.99","&#9734; &#9734; &#9734; &#9734; &#9734;  - ""Literally the most addicting game we have played this year."" - Monster Free Apps\n\n&#9734; &#9734; &#9734; &#9734; &#9734;  - ""Could not put this down, and found myself playing it way past my bed time."" - App Reviewer\n\n\nHell has broken loose in your small farm town where farmers and also farm animals have been turned into flesh eating zombies!\n\nWith the ever-growing horde of zombies, they begin to completely wipe out the countryside.\n\nYou thought you would be safe on your farm. You were wrong. Dead wrong!\n\nNow you must try to save your farm from the hordes of zombies. It will not be easy though, as these undead beasts are relentless in their search for human flesh.\n\nWith each level you pass the zombies get harder and harder to kill. Be sure to upgrade all of your weapons and ammo, and don\u2019t forget to reinforce your fences and your barn.\n\nFind out if you have what it takes to defend yourself from the creatures that attack in the dead of the night! \n\nKill them all before they kill you!",Psycho Bear Studios,17+,EN,54419456.0,Games,"Games, Action, Entertainment, Strategy",1/07/2013,26/09/2013,Action,36800.0,2767.3600000000006
2153,2153,https://apps.apple.com/us/app/warofbugs/id634346141,634346141,WarOfBugs,"""Bugs' war""",https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/c8/f3/c1/c8f3c120-f105-718f-3df8-786503eeedcb/source/512x512bb.jpg,3.0,30.0,0.0,,Colonize and annihilate the enemy.\nEnter the territory of hungry ants and roaches! Total elimination of the enemy is the only way to ensure survival of your species.\nClick your colonies individually or click and drag to select multiple colonies. Click a neutral or enemy colony to attack.\nBuild defensive towers to protect your colonies from invaders.,TTCX Inc.,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",64679936.0,Games,"Games, Adventure, Lifestyle, Strategy",18/04/2013,8/12/2018,Adventure,600.0,45.120000000000005
2164,2164,https://apps.apple.com/us/app/868-hack/id635749911,635749911,868-HACK,,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/4a/c4/2f/4ac42f83-a7c5-d5f9-db8b-092a4df65f4a/source/512x512bb.jpg,4.5,311.0,4.99,2.99,"You are a computer hacker. You steal precious data while the world sleeps. Siphons are your lockpicks. Progs are your guns.\nConnect to the sectors.\nDownload the data.\nEscape, or be deleted alive.\n\nA cyberspace adventure from the creator of Zaga-33.",Michael Brough,9+,EN,9076736.0,Games,"Games, Adventure, Strategy",30/08/2013,24/07/2017,Adventure,6220.0,467.7440000000001
2165,2165,https://apps.apple.com/us/app/tank-war-3/id635768247,635768247,Tank War 3,,https://is1-ssl.mzstatic.com/image/thumb/Purple2/v4/d3/8b/5e/d38b5e47-03ac-4a1a-aefa-328e72929112/source/512x512bb.jpg,3.0,5.0,0.0,2.99,"""__________________________________________ \n\n'So Cool To Control Fully Equipped Tanks' \n'Totally Great Graphics And Game Control' \n'This Game Is Absolutely Recommendable!' \n'Great Game To Kill Time And Disconnect' \n__________________________________________ \n\nYou're the tank manager on a secret mission, and the lives are in your hands. There's one problem, the enemy is sending down so many tanks and soldiers, that you have to get your way through their defines line. Good thing you have an awesome tank shooter that takes them all down when you steer the tank in the right way! But makes sure you don't go over any land mines or other explosives, because then you're finished. Through Game Center you can check how you are doing compared to your friends, and the rest of the world. \n\nThe game play is really cool and keeps a lot of people occupied all day long. The constant threat of other tanks catching up on you makes you play over and over again. See how your friends perform online and try to beat them! JOIN THE TANK WAR 3 COMMUNITY TODAY! \n\n\n*** ADDICTIVE GAME FEATURES *** \n- Cool war game with modern tanks\n- FREE version supported by ads \n- Super awesome graphics and motion \n- Addicting and proven me concept \n- Unlimited attempts to break your record \n- Great sound effects and music \n- Leaderboard through GAME CENTER \n- Turn on/off music and sound effects \n- Upgrade to ad-free version optional \n- Available on iPhone and iPad \n\n\n*** SUPPORT *** \n- Website: www.pogiplay.com \n- Facebook: www.facebook.com/pogiplay \n- Twitter: www.twitter.com/pogiplay""",Christy Love Margarico,4+,EN,24338432.0,Games,"Games, Simulation, Strategy",22/05/2013,22/05/2013,Simulation,100.0,7.5200000000000005
2170,2170,https://apps.apple.com/us/app/block-fortress-lite/id636249544,636249544,Block Fortress Lite,,https://is5-ssl.mzstatic.com/image/thumb/Purple7/v4/86/bb/46/86bb46e9-1ab7-0120-3cd2-5c787defd096/source/512x512bb.jpg,4.0,1187.0,0.0,,"*** Get the full version of Block Fortress to access even more blocks and equipment, new features, and future updates! ***\n\nBuild your fortress, and defend it to the end! \n\nBlock Fortress gives you the freedom to create a stronghold in almost any way you can imagine, and then puts you in the middle of the action trying to defend it from the relentless attacks of the menacing Goblocks! Put your skills as both a builder and a fighter to the test as you try to survive as long as you can! \n\nFeatures: \n\n\u2022 a unique mix of TD and FPS gameplay \n\u2022 complete freedom to build your base any way you choose, from towering fortresses, to sprawling castles \n\u2022 customize your blocks, weapons, and equipment using a massive crafting system \n\u2022 fortify your walls with over 30 different building blocks \n\u2022 choose from advanced turret types to defend your base \n\u2022 gear up your avatar with tons of weapons and equipment \n\u2022 lots of support blocks - including power generators, farms, spotlights, motion sensors, and more \n\u2022 day and night cycle - build lights and spotlights to prepare yourself for the harsh night! \n\u2022 several game modes, including a ""free build"" sandbox mode and a more intense survival mode \n\u2022 6 different types of terrain to conquer",Foursaken Media,12+,EN,287657984.0,Games,"Games, Action, Entertainment, Strategy",18/05/2013,27/05/2015,Action,23740.0,1785.248
2179,2179,https://apps.apple.com/us/app/kingdom-clash/id638320037,638320037,Kingdom Clash\u2122,,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/c5/8f/ec/c58fec6d-92e9-349d-f734-50870b349839/source/512x512bb.jpg,4.5,6370.0,0.0,"4.99, 19.99, 9.99, 9.99, 19.99, 0.99, 99.99, 49.99, 49.99, 99.99","Conquer your enemies and expand your Kingdom in this FREE PvP strategy game! Lead your troops, defend against other players and rage against the evil forces sent by the king of the Iron Swarm. Rule your Kingdom, build your armies, and power your castle stronghold with unique weaponry!\n\n- VANQUISH your enemies with Fireball Catapults, Lightning Cannons and Watchtowers!\n- BATTLE players around the world for treasure and for the glory of your kingdom!\n- BUILD the ultimate TD fantasy stronghold to defeat your opponents!\n- SEIZE upon MMO features like real time chat and troop donation to extend the reach of your empire!\n- FORGE your own alliance of players to reign over your opponents, or join an elite alliance and conquer together!\n\nPlease note: Kingdom Clash is an online only game. Your device must have an active internet connection to play.\n\nFollow Storm8!\nwww.storm8.com\nfacebook.com/storm8\ntwitter.com/storm8",FireMocha,9+,"EN, FR, DE, IT, JA, KO, ZH, ES",85401600.0,Games,"Games, Adventure, Strategy, Entertainment",11/09/2013,12/02/2014,Adventure,127400.0,9580.480000000001
2187,2187,https://apps.apple.com/us/app/heroes-of-dragon-age/id638992331,638992331,Heroes of Dragon Age,,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/14/d3/aa/14d3aa08-4d50-2c8c-e173-a9a56910a412/source/512x512bb.jpg,4.5,18060.0,0.0,"3.99, 1.99, 9.99, 19.99, 29.99, 0.99, 1.99, 99.99, 49.99, 9.99","COLLECT THE HEROES. BECOME A LEGEND!\nBuild a party of famous warriors and epic monsters from Dragon Age lore. Battle other players in strategic, CCG-inspired 3D combat and compete for daily PvE rewards in the Nexus. Fight bosses on engaging quests from the award-wining, dark fantasy RPG games.\n\nRead on for important info below!\n\nSUMMON YOUR FORCES\nCollect hundreds of characters from the Dragon Age universe, including rare dragons, giant golems, and other devastating creatures \u2013 each with unique abilities, stats, and factions. Unlock Fortify Slots to consume your other heroes\u2019 stats and become more powerful than you can imagine. Devise deep strategies with the Gallery: a compendium of hero groups, faction, rarities, and specialties. \n\nENTER THE NEXUS\nWelcome to a quest-embarking, boss-battling, PvE adventure for all skill levels. Progress through exclusive maps and complete daily challenges to win heroic loot!\n\nBATTLE ON\nBuild up to eight squads and watch your strategy unfold on the battlefield. The more heroes you collect, the more possibilities you have at your fingertips. Clash against other players to earn banners and one-of-a-kind rewards in timed events. Deploy your winning formations to earn trophies and dominate tiered leaderboards. Can you beat other players and hold the top spot?\n\nEXPERIENCE THEDAS\nPlay through epic quests and boss battles as you immerse yourself in Dragon Age lore. Earn achievement rewards by reliving places, times and storylines straight from the beloved franchise!\n\nBE MESMERIZD\nImmerse yourself in stunning graphics as you watch your heroes rock the battlefield with amazing special effects. \n\nAre you ready to master the heroes of Dragon Age? Join us now for FREE\n\nConnect with other fans on Facebook: https://www.facebook.com/HeroesofDragonAge\n_____________________________\n\nUser Agreement: terms.ea.com\nVisit: https://help.ea.com/ for assistance or inquiries. \n_____________________________\n\nNOTE:\n\nEverything in Heroes of Dragon Age is attainable for free; however, some game items can also be purchased for real money. If you don\u2019t want to use this feature, please disable in-app purchases in your device\u2019s settings. \n\nThis game is not supported on iPod touch\xae 4th Generation. \n\nImportant Consumer Information \u2013 this app:\n\n-Requires a persistent Internet connection (network fees may apply);\n\n-EA may retire online features and services after 30-days\u2019 notice posted on www.ea.com/1/service-updates;\n-EA may retire online features and services after 30-days\u2019 notice per e-mail (if available) and posted on www.ea.com/de/1/service-updates;\n-Collects data through third party ad serving and analytics technology (See Privacy & Cookie Policy for details);\n\n\nBy installing this game, you consent to its installation and the installation of any game updates or upgrades released through your platform. You can turn off automatic updates through your device settings, but if you do not update your app, you may experience reduced functionality. \n\nSome updates and upgrades may change the way we record usage data and metrics, or change data stored on your device. Any changes will always be consistent with EA\u2019s Privacy and Cookie Policy, available at privacy.ea.com. You can withdraw your consent at any time by removing or disabling this app, visiting help.ea.com for assistance, or by contacting us at ATTN: Privacy / Mobile Consent Withdrawal, Electronic Arts Inc., 209 Redwood Shores Pkwy, Redwood City, CA, USA.",Electronic Arts,12+,"ZH, NL, EN, FR, DE, IT, JA, KO, PT, RU, ES",163481600.0,Games,"Games, Action, Strategy",21/11/2013,1/08/2019,Action,361200.0,27162.240000000005
2191,2191,https://apps.apple.com/us/app/thor-lord-of-storms/id639949840,639949840,Thor: Lord of Storms,,https://is5-ssl.mzstatic.com/image/thumb/Purple62/v4/6b/ed/ff/6bedfff5-e697-689f-3c60-9c2a7a455431/source/512x512bb.jpg,4.5,315.0,0.0,"0.99, 4.99, 9.99, 24.99, 14.99, 19.99","Use the awesome power of Thor, God of Thunder, to push back the forerunners of Ragnarok in this unique, highly stylized interpretation of the classic myths! Dark magical portals have appeared throughout the Nine Worlds of Yggdrasil, spewing forth vile creatures of chaos and destruction in all the realms. Assist the gods of Asgard in their desperate struggle to delay the apocalypse!\n\nThor: Lord of Storms is a free action-packed game based on the magnificent Norse myths. Choose your hero \u2013 mighty Thor, wise Freya or intrepid Brunhilde \u2013 to strike against the forces of evil. Fight against demons, giants and monsters, and confront their masters: Loki the trickster, Surt the bringer of flame, and Fenrir the great wolf. \n\nDelay the coming of Ragnarok!\n The enemies of gods and men are forever striving to bring about Ragnarok, the end of days:\n\n\u201cThe age of halberds, the age of swords;\nEvery shield now smashes;\nThe age of storm-winds, the age of wolves,\nBefore the whole world crashes.\u201d\n                                        \nV\xf6lusp\xe1 (The Prophecy of the Wise Woman)\n                                        Translation by Jacqueline Simpson\n\nBut Thor, Lord of Storms, is not about to let that happen! Take charge of the God of Thunder or one of his allies and attempt to postpone the prophecy!\n\n##Epic Heroes##\nDestroy your enemies as the mighty thunder god Thor, armed with the magical hammer Mjolnir. Use Freya\u2019s sorcery to turn the tide of battle. Deliver death\u2019s chilling embrace with the steadfast valkyrie, Brunhilde. Summon the other gods of Asgard including Odin, Tyr and Eir as well as other creatures and figures from Norse mythology to aid you in this epic campaign! \n\n##Features##\n- Simple controls, deep and challenging gameplay!\n- Fight your way and destroy dark magical portals throughout the worlds of Yggdrasil\n- Choose a mighty champion of Norse mythology: Thor the Thunderer, Freya the Enchantress, or Brunhilde the Fierce!\n- Upgrade your hero to improve your stats and unlock new skills!\n- Summon Odin, Eir, Tyr, and other mythical creatures to aid you in battle!\n- Build up and upgrade your armies to defeat the harbingers of Ragnarok!\n\nCan your efforts help stave off Ragnarok for another day? The doom of gods and men rests in your hands! Download Thor: Lord of Storms FREE!",ICANDY GAMES LTD,12+,"EN, FR, DE, JA, KO, PT, ZH, ES, ZH",349627392.0,Games,"Games, Action, Entertainment, Strategy",9/05/2013,19/01/2017,Action,6300.0,473.76000000000005
2193,2193,https://apps.apple.com/us/app/gunsnglory-zombies/id640030866,640030866,"""Guns'n'Glory Zombies""",Girls vs. zombies,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/73/af/aa/73afaad4-bd8f-1041-9dfe-620515516910/source/512x512bb.jpg,4.5,55.0,0.0,"2.99, 3.99, 9.99, 7.99, 2.99, 9.99, 6.99, 8.99, 18.99","-- What a massacre!\n-- Awesome sequel!\n\nIt\u2019s finally going down! The Zombie Apocalypse is here and the dead are rising from their graves! Lock and load your weapons and face the undead hordes! You are the last line of defense and humanity\u2019s last hope for survival against the deadly Z-Virus!\n\nRULES OF SURVIVAL:\nKILL the undead!\nFIGHT the plague!\nDEFEND the last survivors!\nMAKE every bullet count!\n\nWhen the dead walk the earth, there is only one thing left to do: grab the biggest and baddest weapons you can find and fight for your life! Fire up the chainsaw, refuel the flamethrower and show the rotten monsters that it\u2019s a bad idea to shamble into your neighborhood! Just shoot \u2018em all for fun and profit!\n\nGuns\u2019n\u2019Glory is back and it\u2019s more action-packed, wilder and crazier than ever before! Are you ready to give \u2018em hell?\n\nFeatures:\n- FREE TO PLAY\n- Explosive Guns\u2019n\u2019Glory defense action \n- Four fiery girls fighting the evil zombie plague\n- Lethal arsenal of weapons and abilities\n- Hot chili power-ups for heated battles\n- Dumb zombies, fat zombies and hungry zombies\n- Intense battles in the streets, on the beaches and in the forests\n- Hordes of undead, lots of guns and tons of glory\n\nYou can play Guns\u2019n\u2019Glory Zombies entirely for FREE, though various items are available via in-app purchase. If you don\u2019t want to use in-app purchases, please deactivate them in your device settings\n\nThank you for playing \u2018Guns\u2019n\u2019Glory Zombies\u2019! Check news and give feedback on:\nhttp://www.facebook.com/handygames \nhttp://www.handy-games.com",HandyGames,12+,"NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, SV, TH, ZH, TR",49163264.0,Games,"Games, Action, Strategy",19/09/2013,21/12/2017,Action,1100.0,82.72000000000001
2214,2214,https://apps.apple.com/us/app/1863/id642388693,642388693,1863,,https://is1-ssl.mzstatic.com/image/thumb/Purple49/v4/73/b6/e1/73b6e183-9bf7-2e37-3390-bcfe3fab1eba/source/512x512bb.jpg,3.5,57.0,0.0,"1.99, 1.99, 0.99, 0.99, 5.99, 4.99, 1.99, 14.99, 2.99, 99.99","""Special Battle of Gettysburg Edition of Cannon Shooter\n\nTo celebrate the 150th anniversary of the Battle of Gettysburg we have created a special addition of Cannon Shooter.\n\nTwo special Gettysburg levels\n\nGettysburg: Pickett's Charge\nGettysburg: Little Round Top\n\n\nNew Controls added\nThere is a new default joystick that will appear wherever you touch the left half of the screen.\nThere is also the option of a D-Pad and the old style Joystick/Thumbstick, you can switch between all the control methods via the supplies->settings screen during gameplay.\n\nFull 3D Gameplay with hundreds of enemies across 6 levels\n\nFun physics system with explosions and ragdoll physics.\n\nUpgrade your cannon - Get upgrades, health packs, mortar support and a telescope to help you in battle\n\nBite sized exciting historical arcade gameplay\n\nPlay as either Union or Confederate\n\nCute Toy Solder style characters.\n\nDon the Blue or the Grey and get ready for Cannon Shooter: American Civil War. Defend your outpost against waves of oncoming soldiers in this challenging and unique tower defense game.\n\nRebel Yell\nThe South has seceded from the Union, and The War Between the States is raging. You're in charge of a high-tech (for the 1860s, that is) fast-loading cannon. Your job is to take out the enemy as they charge Pickett-style over the hills.\n\nThe action is spread over seven locations: The Mine, Cross Keys, the Harbor, and Fort Sumter. You'll be aiming your cannon at soldiers, other cannons, cavalry*, and boats. With the chaos you'll cause, you just might save the day.\n \nChoose to play as the Union or the Confederacy.\n\nKeep your aim steady and see if the South Shall Rise Again or if the Union Shall Be Preserved.  Imagine yourself General E. Lee or Abraham Lincoln, fire you super fun cannon, upgrade to get ammo, a telescope and more in this exciting 3D mobile phone game with console level graphics.\n\n* Only fully trained stunt horses are used in the making of this game""",Onteca,12+,EN,140725248.0,Games,"Games, Casual, Entertainment, Strategy",2/07/2013,5/02/2016,Casual,1140.0,85.72800000000001
2215,2215,https://apps.apple.com/us/app/300-dwarves/id642396479,642396479,300 Dwarves,,https://is1-ssl.mzstatic.com/image/thumb/Purple6/v4/77/e6/79/77e679e2-e314-447f-2136-3da948e9714f/source/512x512bb.jpg,4.0,11.0,0.0,"0.99, 4.99, 1.99, 0.99","***NOTE: Compatible with iPad2, iPad mini and up, and iPhone 4S and up - WILL NOT RUN ON EARLIER DEVICES*** \n\n300 Dwarves is a tale of an epic dwarven mercenary band. Their axes are for hire to anyone willing to pay in gold or treasure. \n\nThe once peaceful kingdom was attacked by the green horde and it was up to the gamer, the Leader, to prepare its defense. This began an epic journey in order to save the world from the green menace! Users are a dwarven commander, leading the band into battle. The choices you make will now decide whether your dwarves make it or not. As an old dwarven proverb says: \n\n\u201cWhat is better than a big axe?\u201d \n\u201cEven a bigger axe!\u201d \n\n300 Dwarves features five unique towers with upgrades. In addition to that, the commander can use special powers like: artillery barrage, battle horn or even power of the rune magic. To provide non-linear progression of the game, the player can achieve skill point counts in the game as treasures, which can be spent as upgrades on skill tree.\n\nYou will travel through diverse lands of the kingdom and face different enemies ranging from small green goblins, through a whole menagerie of creatures. \n\nGame Features: \n\n12 beautiful, hand drawn levels! \nCaptivating epic story! \n5 unique tower types! \n3 special powers! \n32 different dwarven technologies to upgrade your defences! \nMultitude of enemies and different environments! \n\n\n**** NOTE: Compatible with iPad2, iPad mini and up, and iPhone 4S and up - WILL NOT RUN ON EARLIER DEVICES **** \n\nFollow @forestmoongames on Twitter for the latest 300 Dwarves and Forest Moon Games updates!",Crescent Moon Games,9+,EN,418455552.0,Games,"Games, Adventure, Strategy, Entertainment",8/07/2013,8/07/2013,Adventure,220.0,16.544
2216,2216,https://apps.apple.com/us/app/mega-tank/id642455094,642455094,Mega Tank,,https://is1-ssl.mzstatic.com/image/thumb/Purple111/v4/37/66/6f/37666f36-b983-f940-8fc4-896db15f503d/source/512x512bb.jpg,4.5,47.0,0.0,"4.99, 4.99, 4.99, 9.99, 9.99, 24.99, 4.99, 14.99, 19.99, 9.99","\u201cThe sheer carnage that you can unleash is just too much fun.\u201d \u2013 Touch Arcade\n\nEarthmart Corporation wants to recycle the old robots to create new model shiny high tech versions.  \n\nBut there is one thing standing in the way of their devious plan to press you into an iron pancake... your ride...Mega Tank.     \n \n-Action and Strategy Gameplay\n-Endless Runner + Castle Defense\n-Customizable Tank.   Build it up and decorate it the way you want!\n-Use Weapons like saw blades, flamethrowers, mortars, grenade launchers, cannons, gatling guns, lasers, missile launchers, smashers, heat rays, and chain lightning to destroy everything in your path!\n-Three starting Battles including Bot City, Electro Lotus Jungle, and Metal Desert\n-Background gradient colors change based on time of day for nearly endless variety\n-Evil robot bosses, including the Mega Robo-Chicken, Not-So-Mega Tank and the Helzacopter\n-Game Center Achievements and Leaderboards\n-Collectible Weapon System to form the unstoppable Machine Gun Nukinator\n-Power-Ups to help the tank through rough patches including Boost Packs, Finger-Of-Death, and the Death Ray weapon among a host of others.  \n-Share Epic Replays \n-Crane Game to collect weapon pieces, win continues, and extra scrap \n-Music by MaXXX\n-Art by Poor Al \n\nBuild up the stack-able death machine Mega Tank, crush the enemy beneath your weight, and roll until the treads fall off.\n\nIf you run into the zero health bug, please just hard quit the app and restart. It will fix the issue.  For any issues please e:mail support@gamegardeners.com",Game Gardeners,9+,EN,170715136.0,Games,"Games, Action, Entertainment, Strategy",24/05/2016,4/01/2017,Action,940.0,70.688
2218,2218,https://apps.apple.com/us/app/bitbattle/id642600812,642600812,BitBattle,,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/be/39/21/be3921f7-000b-5a31-7b61-23c0d6725afa/source/512x512bb.jpg,4.5,82.0,0.0,,"BitBattle is a simple retro-styled, multi-themed, fast-paced arcade game. Pick among the 2 + 8 unlockable armies composed each one of 5 unique units and conquer the battlefield to defeat your enemy.\n\n100% free, guaranteed: no ads, no trick, a full game for you.\n\nFeaturing 12 wonderful chiptune songs made by collaborators. Oh! and 2 players mode in the same device!\n\nGet ready for lots of crazy & colorful battles.\nGet ready for some pixelated action.\nGet ready for BitBattle.",Alvaro Gutierrez Lorenzo,9+,EN,67432448.0,Games,"Games, Casual, Strategy",4/07/2013,20/04/2014,Casual,1640.0,123.328
2229,2229,https://apps.apple.com/us/app/dream-house-days/id643631071,643631071,Dream House Days,,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/ca/e0/9c/cae09ce0-f4dc-9ab7-7abe-a68b4509f694/source/512x512bb.jpg,4.5,6379.0,0.0,"0.99, 2.99, 4.99, 0.99, 8.99, 2.99, 8.99, 0.99, 2.99, 15.99","""The house of your dreams is a dream no more!\n\nYou play both architect and landlord in this fanciful new sim, and it's up to you to furnish your ideal abode with anything from arcade games to saunas to convenience stores. Certain combinations can power up your rooms...and their rent. Put an HDTV and game console together to make a game room, or a grand piano and painting together to make a fine arts room!\n\nRise up the rankings of real estate fame and you might reel in some celebrity tenants, ranging from hit singers to soccer stars!\n\nBut there's more than just business at stake. Tenants will look to you for guidance on everything from romance to career choices. With your help, they just might tie the knot or land that dream job!\n\nBuild a dream home where dreams come true! And play with friends for special bonuses.\n\n* Game data is stored on your device. Save data cannot be transferred between devices, nor can it be restored after deleting or reinstalling the app.\n* Certain features (e.g., removing ads) require in-app purchases and become available once you reach a certain point in the game.""","Kairosoft Co.,Ltd",4+,"EN, JA, KO, ZH, ZH",254709760.0,Games,"Games, Simulation, Strategy, Entertainment",20/08/2013,15/04/2019,Simulation,127580.0,9594.016000000001
2260,2260,https://apps.apple.com/us/app/gems-hunters/id649766378,649766378,Gems Hunters,,https://is3-ssl.mzstatic.com/image/thumb/Purple6/v4/3a/db/b6/3adbb695-02b8-e156-2110-8f522a1eed0e/source/512x512bb.jpg,4.0,31.0,0.0,"4.99, 0.99, 2.99, 2.99, 0.99","""Gems Hunters"" for Iphone/Ipad is the game for true fans of gems and jewels! Here you can pick a variety of gems and become not only a real gems hunter and jeweler, but also a collector of antiquities!\n\nIn the game you will have:\n- 18 locations with different types of Gems \n- A Jewelry Workshop  with 6 types of Machine tools that have 4 degrees of upgrades\n- Searching the collections and ability to exchange elements of collections with friends \n- 7 carts and dozens of artifacts \n- The Ranks and 39 achievements \n- The ability to compete with your friends\n\nHave a good luck in searching of gems and happy gaming!",Vigr Games Inc.,4+,"NL, EN, DE, IT, LV, PL, PT, RU, ES",251715584.0,Games,"Games, Simulation, Strategy",9/07/2013,11/09/2013,Simulation,620.0,46.624
